Ticker,Date/Time,Open,High,Low,Close,Volume(Unit),Net Buy Sell Foreign,Freq
FITT,07/29/2020,64.00,72.00,64.00,71.00,485400.00,0.00,26.00
FMII,07/29/2020,745.00,745.00,745.00,745.00,0.00,0.00,0.00
FOOD,07/29/2020,116.00,119.00,115.00,117.00,1048700.00,0.00,130.00
FORU,07/29/2020,100.00,100.00,90.00,90.00,200.00,0.00,2.00
FORZ,07/29/2020,50.00,50.00,50.00,50.00,200.00,0.00,2.00
FORZ-W,07/29/2020,20.00,20.00,20.00,20.00,0.00,0.00,0.00
FPNI,07/29/2020,92.00,94.00,91.00,92.00,256300.00,5570000.00,43.00
FREN,07/29/2020,139.00,157.00,135.00,153.00,1524897920.00,1420000000.00,32220.00
FREN-W,07/29/2020,60.00,73.00,57.00,68.00,316012000.00,0.00,0.00
FUJI,07/29/2020,116.00,116.00,102.00,104.00,12500.00,0.00,17.00
GAMA,07/29/2020,50.00,50.00,50.00,50.00,100.00,0.00,1.00
GANDUM,07/28/2020,525.88,529.62,519.38,523.50,0.00,0.00,0.00
GAS ALAM,07/28/2020,1.79,1.87,1.78,1.86,0.00,0.00,0.00
GBPJPY,07/28/2020,135.69,136.14,135.33,135.85,0.00,0.00,0.00
GBPUSD,07/28/2020,1.29,1.30,1.28,1.29,0.00,0.00,0.00
GDST,07/29/2020,54.00,61.00,54.00,60.00,1799400.00,0.00,303.00
GDYR,07/29/2020,1430.00,1450.00,1405.00,1450.00,1200.00,0.00,6.00
GEMA,07/29/2020,366.00,372.00,372.00,372.00,12000.00,0.00,5.00
GEMS,07/29/2020,2550.00,2550.00,2550.00,2550.00,0.00,0.00,0.00
GGRM,07/29/2020,47600.00,49675.00,47600.00,49650.00,2538000.00,6620000256.00,5182.00
GGRP,07/29/2020,296.00,296.00,280.00,294.00,1500.00,0.00,6.00
GHON,07/29/2020,1550.00,1550.00,1550.00,1550.00,600.00,0.00,2.00
GIAA,07/29/2020,250.00,252.00,242.00,248.00,30832600.00,-353449984.00,2163.00
GJTL,07/29/2020,565.00,630.00,550.00,580.00,42798600.00,1040000000.00,4306.00
GLOB,07/29/2020,130.00,153.00,130.00,132.00,23300.00,0.00,15.00
GLVA,07/29/2020,320.00,320.00,316.00,320.00,3040900.00,959969984.00,19.00
GMFI,07/29/2020,83.00,85.00,83.00,85.00,2507400.00,0.00,221.00
GMTD,07/29/2020,17975.00,17975.00,17975.00,17975.00,0.00,0.00,0.00
GOLD,07/29/2020,177.00,177.00,177.00,177.00,52400.00,0.00,36.00
GOLL,07/29/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
GOOD,07/29/2020,1295.00,1325.00,1290.00,1325.00,311500.00,0.00,176.00
GPRA,07/29/2020,51.00,52.00,50.00,51.00,3475000.00,0.00,54.00
GREN,07/29/2020,328.00,328.00,328.00,328.00,0.00,0.00,0.00
GSMF,07/29/2020,94.00,117.00,94.00,117.00,10800.00,0.00,4.00
GTBO,07/29/2020,75.00,75.00,75.00,75.00,0.00,0.00,0.00
GWSA,07/29/2020,96.00,114.00,96.00,109.00,298400.00,11950000.00,56.00
GZCO,07/29/2020,50.00,50.00,50.00,50.00,12200.00,0.00,5.00
HADE,07/29/2020,50.00,50.00,50.00,50.00,600.00,0.00,2.00
HDFA,07/29/2020,162.00,162.00,158.00,158.00,600.00,0.00,2.00
HDIT,07/29/2020,505.00,505.00,505.00,505.00,200.00,0.00,2.00
HDTX,07/29/2020,120.00,120.00,120.00,120.00,0.00,0.00,0.00
HEAL,07/29/2020,3000.00,3050.00,3000.00,3050.00,464600.00,-18140000.00,95.00
HELI,07/29/2020,199.00,200.00,199.00,200.00,22600.00,0.00,3.00
HELI-W,07/29/2020,9.00,10.00,8.00,9.00,6228500.00,0.00,0.00
HERO,07/29/2020,860.00,865.00,860.00,865.00,400.00,0.00,4.00
HEXA,07/29/2020,3480.00,3480.00,3430.00,3450.00,86900.00,6910000.00,47.00
HITS,07/29/2020,500.00,520.00,500.00,515.00,1400.00,0.00,4.00
HKMU,07/29/2020,83.00,86.00,82.00,82.00,58796100.00,23760000.00,1541.00
HMSP,07/29/2020,1700.00,1740.00,1685.00,1725.00,65466300.00,-15779999744.00,8691.00
HOKI,07/29/2020,645.00,655.00,645.00,650.00,7689100.00,55300000.00,449.00
HOKI-W,07/29/2020,645.00,645.00,645.00,645.00,0.00,0.00,0.00
HOME,07/29/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
HOTL,07/29/2020,50.00,50.00,50.00,50.00,18500.00,0.00,11.00
HRME,07/29/2020,54.00,55.00,51.00,52.00,58305300.00,19590000.00,2096.00
HRTA,07/29/2020,250.00,256.00,240.00,242.00,1245700.00,0.00,187.00
HRUM,07/29/2020,1190.00,1190.00,1180.00,1180.00,251200.00,0.00,161.00
IATA,07/29/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
IBFN,07/29/2020,312.00,312.00,312.00,312.00,0.00,0.00,0.00
IBFN-W,07/29/2020,7.00,8.00,6.00,6.00,185500.00,0.00,0.00
IBST,07/29/2020,8200.00,8200.00,8200.00,8200.00,0.00,0.00,0.00
ICBP,07/29/2020,9075.00,9125.00,9050.00,9125.00,6255400.00,2620000000.00,3941.00
ICON,07/29/2020,58.00,59.00,58.00,58.00,17800.00,0.00,12.00
IDPR,07/29/2020,191.00,192.00,191.00,192.00,306900.00,57600000.00,16.00
IFII,07/29/2020,133.00,140.00,133.00,133.00,314100.00,0.00,85.00
IFSH,07/29/2020,450.00,450.00,448.00,450.00,11500.00,0.00,7.00
IGAR,07/29/2020,268.00,272.00,266.00,272.00,101000.00,0.00,8.00
IIKP,07/29/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
IKAI,07/29/2020,50.00,50.00,50.00,50.00,100.00,0.00,1.00
IKAN,07/29/2020,740.00,755.00,700.00,715.00,8906600.00,16640000.00,1788.00
IKBI,07/29/2020,222.00,222.00,216.00,216.00,14600.00,0.00,7.00
IMAS,07/29/2020,685.00,690.00,660.00,665.00,2223500.00,-33260000.00,328.00
IMJS,07/29/2020,252.00,258.00,246.00,246.00,1427600.00,0.00,144.00
IMPC,07/29/2020,1255.00,1260.00,1255.00,1260.00,671900.00,0.00,69.00
INAF,07/29/2020,2110.00,2110.00,2110.00,2110.00,1703400.00,0.00,311.00
INAI,07/29/2020,352.00,354.00,350.00,354.00,20100.00,0.00,5.00
INCF,07/29/2020,53.00,55.00,50.00,52.00,6665000.00,12750000.00,165.00
INCI,07/29/2020,695.00,695.00,670.00,680.00,494100.00,0.00,773.00
INCO,07/29/2020,3420.00,3460.00,3360.00,3400.00,17851000.00,-466740000.00,3928.00
INDF,07/29/2020,6425.00,6450.00,6350.00,6400.00,7944800.00,2040000000.00,4947.00
INDO,07/29/2020,146.00,147.00,143.00,143.00,125500.00,0.00,62.00
INDR,07/29/2020,2340.00,2390.00,2330.00,2390.00,5300.00,0.00,5.00
INDS,07/29/2020,2180.00,2200.00,2170.00,2170.00,18300.00,28210000.00,18.00
INDX,07/29/2020,59.00,60.00,57.00,57.00,24300.00,0.00,8.00
INDY,07/29/2020,1015.00,1040.00,1010.00,1015.00,11203500.00,87490000.00,1613.00
INKP,07/29/2020,7475.00,8025.00,7375.00,7850.00,14139800.00,803520000.00,6646.00
INOV,07/29/2020,258.00,258.00,224.00,246.00,173700.00,-3230000.00,55.00
INPC,07/29/2020,51.00,52.00,51.00,51.00,275200.00,5100000.00,24.00
INPC-W,07/29/2020,3.00,4.00,3.00,4.00,1154500.00,0.00,0.00
INPP,07/29/2020,700.00,700.00,700.00,700.00,0.00,0.00,0.00
INPS,07/29/2020,1645.00,1655.00,1610.00,1655.00,9700.00,-3100000.00,19.00
INRU,07/29/2020,820.00,820.00,765.00,765.00,1000.00,0.00,3.00
INTA,07/29/2020,260.00,276.00,260.00,276.00,600.00,0.00,3.00
INTA-W,07/29/2020,8.00,8.00,8.00,8.00,0.00,0.00,0.00
INTD,07/29/2020,146.00,146.00,131.00,131.00,500.00,0.00,5.00
INTP,07/29/2020,12450.00,12600.00,12400.00,12400.00,6969200.00,-16670000128.00,3625.00
IOTUSD,07/28/2020,0.27,0.28,0.27,0.27,48880000.00,0.00,0.00
IPCC,07/29/2020,434.00,438.00,426.00,426.00,2603700.00,-260890000.00,612.00
IPCM,07/29/2020,210.00,222.00,210.00,216.00,279000.00,-735000.00,108.00
IPOL,07/29/2020,72.00,72.00,71.00,72.00,90700.00,0.00,21.00
IPTV,07/29/2020,340.00,340.00,326.00,338.00,43040000.00,1430000000.00,16309.00
IRRA,07/29/2020,620.00,630.00,580.00,580.00,7630600.00,81870000.00,681.00
ISAT,07/29/2020,2510.00,2540.00,2340.00,2340.00,14882100.00,-6529999872.00,5065.00
ISSP,07/29/2020,135.00,138.00,132.00,132.00,9806500.00,-2270000.00,717.00
ITIC,07/29/2020,1000.00,1040.00,905.00,905.00,4211600.00,-55260000.00,1854.00
ITMA,07/29/2020,410.00,410.00,410.00,410.00,0.00,0.00,0.00
ITMG,07/29/2020,8125.00,8125.00,7825.00,7900.00,2774000.00,-4040000000.00,2464.00
ITTG,07/29/2020,82.00,82.00,82.00,82.00,0.00,0.00,0.00
JAGUNG,07/28/2020,322.88,323.38,320.12,320.25,0.00,0.00,0.00
JAST,07/29/2020,76.00,85.00,76.00,80.00,8067500.00,2060000.00,828.00
JAWA,07/29/2020,66.00,66.00,65.00,65.00,6400.00,0.00,4.00
JAYA,07/29/2020,78.00,86.00,77.00,78.00,1838700.00,0.00,287.00
JAYA-W,07/29/2020,11.00,12.00,10.00,11.00,627500.00,0.00,0.00
JECC,07/29/2020,6800.00,6800.00,6800.00,6800.00,0.00,0.00,0.00
JGLE,07/29/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
JIHD,07/29/2020,490.00,490.00,486.00,486.00,3500.00,0.00,3.00
JKON,07/29/2020,336.00,340.00,336.00,338.00,382600.00,62560000.00,14.00
JKSW,07/29/2020,60.00,60.00,60.00,60.00,0.00,0.00,0.00
JMAS,07/29/2020,200.00,208.00,200.00,208.00,42300.00,0.00,27.00
JPFA,07/29/2020,1125.00,1135.00,1100.00,1105.00,24456100.00,1370000000.00,4858.00
JPRS,07/29/2020,168.00,168.00,168.00,168.00,0.00,0.00,0.00
JRPT,07/29/2020,412.00,412.00,408.00,412.00,1819100.00,-364940000.00,170.00
JSKY,07/29/2020,75.00,81.00,75.00,79.00,3976500.00,0.00,301.00
JSMR,07/29/2020,4030.00,4060.00,3960.00,3990.00,5734800.00,1250000000.00,3292.00
JSPT,07/29/2020,995.00,995.00,995.00,995.00,0.00,0.00,0.00
JTPE,07/29/2020,770.00,770.00,765.00,765.00,233800.00,0.00,13.00
KAEF,07/29/2020,2220.00,2220.00,2220.00,2220.00,3500400.00,-3329999872.00,540.00
KARW,07/29/2020,59.00,59.00,50.00,50.00,55900.00,0.00,48.00
KAYU,07/29/2020,53.00,54.00,52.00,52.00,547500.00,0.00,40.00
KBAG,07/29/2020,378.00,386.00,378.00,378.00,15066200.00,756000.00,3177.00
KBLI,07/29/2020,396.00,406.00,392.00,396.00,1177100.00,-120090000.00,253.00
KBLM,07/29/2020,220.00,222.00,220.00,220.00,74100.00,0.00,28.00
KBLV,07/29/2020,346.00,346.00,346.00,346.00,500.00,0.00,1.00
KBRI,07/29/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
KDSI,07/29/2020,780.00,780.00,765.00,780.00,2700.00,0.00,8.00
KEDELAI,07/28/2020,900.25,901.38,893.12,895.12,0.00,0.00,0.00
KEEN,07/29/2020,346.00,348.00,340.00,348.00,2023000.00,0.00,99.00
KEJU,07/29/2020,1015.00,1035.00,1015.00,1035.00,291100.00,0.00,109.00
KIAS,07/29/2020,50.00,50.00,50.00,50.00,100.00,0.00,1.00
KICI,07/29/2020,250.00,250.00,250.00,250.00,100.00,25000.00,1.00
KIJA,07/29/2020,141.00,141.00,138.00,141.00,456700.00,-2170000.00,128.00
KINO,07/29/2020,3330.00,3350.00,3280.00,3330.00,305200.00,-107740000.00,130.00
KIOS,07/29/2020,173.00,175.00,173.00,175.00,200.00,0.00,2.00
KIOS-W,07/29/2020,25.00,25.00,25.00,25.00,0.00,0.00,0.00
KJEN,07/29/2020,1100.00,1100.00,1100.00,1100.00,0.00,0.00,0.00
KKGI,07/29/2020,220.00,220.00,202.00,206.00,10800.00,0.00,11.00
KLBF,07/29/2020,1525.00,1555.00,1515.00,1525.00,87768200.00,-33159999488.00,8589.00
KMTR,07/29/2020,316.00,318.00,310.00,312.00,98100.00,15120000.00,19.00
KOBX,07/29/2020,93.00,95.00,92.00,95.00,424000.00,0.00,91.00
KOIN,07/29/2020,100.00,100.00,100.00,100.00,200.00,0.00,1.00
KONI,07/29/2020,482.00,484.00,482.00,484.00,2200.00,0.00,2.00
KOPI,07/29/2020,500.00,505.00,500.00,505.00,35900.00,0.00,7.00
KOTA,07/29/2020,630.00,650.00,630.00,650.00,13228800.00,10000000.00,621.00
KPAL,07/29/2020,59.00,65.00,59.00,64.00,604800.00,0.00,63.00
KPAL-W,06/03/2020,32.00,32.00,32.00,32.00,0.00,0.00,0.00
KPAS,07/29/2020,50.00,52.00,50.00,52.00,1386000.00,0.00,95.00
KPAS-W,07/29/2020,10.00,11.00,8.00,8.00,258000.00,0.00,0.00
KPIG,07/29/2020,110.00,110.00,107.00,108.00,1309400.00,120430000.00,125.00
KRAH,07/29/2020,474.00,474.00,474.00,474.00,0.00,0.00,0.00
KRAS,07/29/2020,384.00,424.00,378.00,386.00,794607808.00,420870016.00,44370.00
KREN,07/29/2020,115.00,115.00,110.00,112.00,10880500.00,8890000.00,720.00
LAND,07/29/2020,200.00,230.00,189.00,189.00,172900.00,0.00,54.00
LAPD,07/29/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
LCGP,07/29/2020,114.00,114.00,114.00,114.00,0.00,0.00,0.00
LCKM,07/29/2020,372.00,372.00,372.00,372.00,12000.00,4460000.00,2.00
LEAD,07/29/2020,50.00,50.00,50.00,50.00,200.00,0.00,2.00
LIFE,07/29/2020,5800.00,5800.00,5800.00,5800.00,2500.00,0.00,5.00
LINK,07/29/2020,1955.00,1960.00,1895.00,1900.00,2505500.00,-803680000.00,1430.00
LION,07/29/2020,366.00,366.00,342.00,364.00,69700.00,0.00,27.00
LMAS,07/29/2020,50.00,50.00,50.00,50.00,111900.00,0.00,8.00
LMPI,07/29/2020,82.00,82.00,78.00,82.00,1000.00,0.00,7.00
LMSH,07/29/2020,260.00,260.00,250.00,250.00,900.00,0.00,2.00
LPCK,07/29/2020,820.00,860.00,780.00,830.00,1760600.00,-8040000.00,470.00
LPGI,07/29/2020,3700.00,3700.00,3700.00,3700.00,1400.00,0.00,4.00
LPIN,07/29/2020,230.00,238.00,230.00,238.00,7300.00,0.00,5.00
LPKR,07/29/2020,143.00,144.00,137.00,139.00,27008200.00,894409984.00,1169.00
LPLI,07/29/2020,76.00,76.00,76.00,76.00,0.00,0.00,0.00
LPPF,07/29/2020,1345.00,1360.00,1305.00,1315.00,16786500.00,-4680000000.00,3621.00
LPPS,07/29/2020,74.00,77.00,74.00,77.00,3100.00,0.00,6.00
LRNA,07/29/2020,135.00,144.00,135.00,144.00,9900.00,0.00,8.00
LRNA-W,07/29/2020,11.00,11.00,11.00,11.00,0.00,0.00,0.00
LSIP,07/29/2020,980.00,1000.00,945.00,990.00,34803700.00,-6640000000.00,2935.00
LTCUSD,07/28/2020,53.26,57.71,51.79,55.76,17790000.00,0.00,0.00
LTLS,07/29/2020,442.00,442.00,438.00,440.00,18000.00,0.00,30.00
LUCK,07/29/2020,320.00,320.00,306.00,306.00,1336400.00,7850000.00,293.00
MABA,07/29/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
MAGP,07/29/2020,50.00,50.00,50.00,50.00,100.00,0.00,1.00
MAIN,07/29/2020,665.00,670.00,650.00,655.00,6326900.00,-98250000.00,932.00
MAMI,07/29/2020,50.00,50.00,50.00,50.00,7500.00,0.00,5.00
MAMIP,07/29/2020,600.00,600.00,600.00,600.00,0.00,0.00,0.00
MAPA,07/29/2020,2200.00,2230.00,2180.00,2200.00,136000.00,40240000.00,126.00
MAPB,07/29/2020,1320.00,1320.00,1310.00,1310.00,900.00,0.00,3.00
MAPI,07/29/2020,705.00,705.00,690.00,700.00,36252600.00,-4929999872.00,2441.00
MARI,07/29/2020,50.00,50.00,50.00,50.00,73300.00,0.00,20.00
MARK,07/29/2020,905.00,950.00,895.00,940.00,24316000.00,1910000000.00,3774.00
MASA,07/29/2020,600.00,610.00,590.00,600.00,316700.00,0.00,42.00
MAYA,07/29/2020,6500.00,6500.00,6500.00,6500.00,0.00,0.00,0.00
MBAP,07/29/2020,1740.00,1795.00,1740.00,1750.00,500400.00,1750000.00,220.00
MBSS,07/29/2020,424.00,426.00,408.00,418.00,1239600.00,0.00,301.00
MBTO,07/29/2020,70.00,72.00,69.00,71.00,121800.00,0.00,14.00
MCAS,07/29/2020,2100.00,2290.00,2030.00,2100.00,3545200.00,2520000000.00,1396.00
MCOR,07/29/2020,135.00,135.00,132.00,134.00,4003100.00,6700000.00,201.00
MDIA,07/29/2020,50.00,50.00,50.00,50.00,100.00,0.00,1.00
MDKA,07/29/2020,1820.00,1860.00,1785.00,1800.00,69232096.00,-4380000256.00,8553.00
MDKI,07/29/2020,166.00,166.00,150.00,151.00,185500.00,0.00,31.00
MDLN,07/29/2020,54.00,54.00,51.00,52.00,77043504.00,-44260000.00,1317.00
MDRN,07/29/2020,50.00,50.00,50.00,50.00,100.00,0.00,1.00
MEDC,07/29/2020,462.00,464.00,452.00,460.00,61930600.00,-5160000000.00,3661.00
MEDC-W,07/29/2020,25.00,25.00,23.00,24.00,29568500.00,0.00,0.00
MEGA,07/29/2020,6400.00,6425.00,6400.00,6425.00,500.00,0.00,2.00
MERK,07/29/2020,3500.00,3850.00,3500.00,3710.00,339200.00,741000.00,462.00
META,07/29/2020,109.00,111.00,108.00,111.00,231200.00,0.00,38.00
MFIN,07/29/2020,990.00,995.00,995.00,995.00,5000.00,-2090000.00,5.00
MFMI,07/29/2020,520.00,525.00,510.00,520.00,6900.00,0.00,13.00
MGNA,07/29/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
MGRO,07/29/2020,725.00,765.00,725.00,750.00,5284500.00,0.00,696.00
MICE,07/29/2020,302.00,302.00,302.00,302.00,300.00,0.00,2.00
MIDI,07/29/2020,1440.00,1440.00,1440.00,1440.00,0.00,0.00,0.00
MIKA,07/29/2020,2400.00,2430.00,2320.00,2350.00,23945900.00,-26990000128.00,2263.00
MINA,07/29/2020,50.00,50.00,50.00,50.00,300.00,0.00,2.00
MINYAK KEDELAI,07/28/2020,29.35,29.50,29.04,29.39,0.00,0.00,0.00
MIRA,07/29/2020,50.00,50.00,50.00,50.00,200.00,0.00,2.00
MITI,07/29/2020,51.00,51.00,51.00,51.00,0.00,0.00,0.00
MKNT,07/29/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
MKPI,07/29/2020,14700.00,14700.00,14700.00,14700.00,0.00,0.00,0.00
MLBI,07/29/2020,9900.00,9900.00,9775.00,9800.00,19100.00,-77380000.00,42.00
MLIA,07/29/2020,555.00,560.00,550.00,555.00,5483200.00,-62260000.00,265.00
MLPL,07/29/2020,52.00,52.00,51.00,52.00,657400.00,0.00,80.00
MLPT,07/29/2020,565.00,600.00,565.00,570.00,358900.00,0.00,170.00
MMLP,07/29/2020,188.00,190.00,186.00,189.00,7912000.00,-1100000000.00,119.00
MNCN,07/29/2020,855.00,860.00,835.00,840.00,69948896.00,-21259999232.00,7325.00
MOLI,07/29/2020,800.00,900.00,760.00,900.00,186600.00,-83290000.00,47.00
MPMX,07/29/2020,494.00,498.00,492.00,492.00,617800.00,0.00,173.00
MPOW,07/29/2020,51.00,52.00,51.00,52.00,5300.00,0.00,7.00
MPPA,07/29/2020,113.00,115.00,109.00,111.00,1555300.00,0.00,187.00
MPRO,07/29/2020,745.00,745.00,745.00,745.00,800.00,-74500.00,3.00
MRAT,07/29/2020,147.00,150.00,147.00,150.00,111800.00,0.00,35.00
MREI,07/29/2020,4500.00,4500.00,4240.00,4390.00,3100.00,-6450000.00,16.00
MSIN,07/29/2020,276.00,276.00,268.00,274.00,633800.00,-5150000.00,181.00
MSKY,07/29/2020,1140.00,1140.00,1140.00,1140.00,100.00,-114000.00,1.00
MTDL,07/29/2020,1460.00,1465.00,1435.00,1450.00,1296800.00,-1260000000.00,265.00
MTFN,07/29/2020,50.00,50.00,50.00,50.00,100.00,-5000.00,1.00
MTLA,07/29/2020,390.00,390.00,390.00,390.00,100.00,0.00,1.00
MTPS,07/29/2020,138.00,141.00,138.00,141.00,4500.00,-252000.00,7.00
MTPS-W,07/29/2020,1.00,1.00,1.00,1.00,0.00,0.00,0.00
MTRA,07/29/2020,244.00,244.00,244.00,244.00,0.00,0.00,0.00
MTSM,07/29/2020,218.00,218.00,200.00,200.00,300.00,0.00,3.00
MTWI,07/29/2020,55.00,55.00,50.00,50.00,37700.00,0.00,16.00
MYOH,07/29/2020,1150.00,1150.00,1090.00,1145.00,282700.00,-34280000.00,53.00
MYOR,07/29/2020,2270.00,2350.00,2260.00,2350.00,6470200.00,-830499968.00,2511.00
MYRX,07/29/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
MYRXP,07/29/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
MYTX,07/29/2020,55.00,55.00,53.00,53.00,17200.00,0.00,4.00
NAGA,07/29/2020,236.00,236.00,236.00,236.00,0.00,0.00,0.00
NASA,07/29/2020,120.00,120.00,103.00,103.00,13000.00,-455500.00,33.00
NASA-W,07/29/2020,84.00,84.00,84.00,84.00,0.00,0.00,0.00
NATO,07/29/2020,266.00,278.00,266.00,272.00,338500.00,1480000.00,124.00
NATO-W,07/29/2020,131.00,131.00,131.00,131.00,0.00,0.00,0.00
NELY,07/29/2020,129.00,129.00,129.00,129.00,1900.00,0.00,2.00
NFCX,07/29/2020,1930.00,1930.00,1915.00,1915.00,969400.00,-1830000000.00,10.00
NICK,07/29/2020,308.00,308.00,308.00,308.00,600.00,0.00,2.00
NICKEL,07/28/2020,13782.50,13992.50,13512.50,13695.00,0.00,0.00,0.00
NIKL,07/29/2020,930.00,935.00,865.00,865.00,16895400.00,292680000.00,3701.00
NIPS,07/29/2020,282.00,282.00,282.00,282.00,0.00,0.00,0.00
NIRO,07/29/2020,146.00,146.00,146.00,146.00,0.00,0.00,0.00
NISP,07/29/2020,715.00,715.00,700.00,705.00,234300.00,0.00,91.00
NOBU,07/29/2020,780.00,780.00,780.00,780.00,100.00,0.00,1.00
NRCA,07/29/2020,310.00,318.00,310.00,314.00,77800.00,0.00,49.00
NUSA,07/29/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
NUSA-W,07/29/2020,1.00,1.00,1.00,1.00,0.00,0.00,0.00
NZDUSD,07/28/2020,0.67,0.67,0.66,0.67,0.00,0.00,0.00
NZIA,07/29/2020,204.00,204.00,177.00,177.00,57000.00,0.00,27.00
OASA,07/29/2020,350.00,350.00,350.00,350.00,100.00,0.00,1.00
OCAP,07/29/2020,174.00,174.00,174.00,174.00,1200.00,0.00,2.00
OKAS,07/29/2020,81.00,89.00,81.00,84.00,1995500.00,0.00,122.00
OMRE,07/29/2020,316.00,316.00,316.00,316.00,0.00,0.00,0.00
OPMS,07/29/2020,134.00,135.00,133.00,133.00,820800.00,0.00,73.00
PADI,07/29/2020,50.00,50.00,50.00,50.00,136000.00,45000.00,130.00
PALM,07/29/2020,240.00,240.00,236.00,240.00,434000.00,0.00,68.00
PAMG,07/29/2020,74.00,83.00,74.00,79.00,6034000.00,0.00,295.00
PANI,07/29/2020,60.00,60.00,58.00,58.00,1500.00,0.00,4.00
PANR,07/29/2020,88.00,90.00,83.00,85.00,2355500.00,0.00,350.00
PANS,07/29/2020,815.00,820.00,805.00,810.00,279700.00,0.00,135.00
PBID,07/29/2020,910.00,910.00,870.00,900.00,390400.00,-1250000.00,205.00
PBRX,07/29/2020,254.00,254.00,248.00,250.00,55000.00,0.00,12.00
PBSA,07/29/2020,685.00,715.00,670.00,710.00,18100.00,0.00,27.00
PCAR,07/29/2020,380.00,416.00,360.00,362.00,120500.00,0.00,47.00
PDES,07/29/2020,470.00,470.00,470.00,470.00,0.00,0.00,0.00
PEGE,07/29/2020,135.00,135.00,135.00,135.00,0.00,0.00,0.00
PEHA,07/29/2020,1530.00,1530.00,1435.00,1435.00,479500.00,0.00,91.00
PERAK,07/28/2020,25.67,26.26,22.47,24.31,0.00,0.00,0.00
PGAS,07/29/2020,1220.00,1250.00,1205.00,1230.00,100171504.00,1170000000.00,11798.00
PGJO,07/29/2020,86.00,86.00,72.00,72.00,34500.00,0.00,27.00
PGLI,07/29/2020,212.00,212.00,202.00,212.00,3400.00,-20400.00,10.00
PGUN,07/29/2020,396.00,398.00,368.00,370.00,2239500.00,0.00,254.00
PICO,07/29/2020,188.00,197.00,185.00,197.00,232200.00,0.00,74.00
PJAA,07/29/2020,530.00,545.00,530.00,540.00,87100.00,0.00,38.00
PKPK,07/29/2020,50.00,51.00,50.00,50.00,51800.00,0.00,9.00
PLAS,07/29/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
PLIN,07/29/2020,2400.00,2420.00,2400.00,2420.00,4900.00,6000000.00,8.00
PMJS,07/29/2020,120.00,130.00,120.00,128.00,1000.00,0.00,6.00
PNBN,07/29/2020,810.00,810.00,800.00,805.00,4240900.00,-24700000.00,390.00
PNBS,07/29/2020,50.00,51.00,50.00,50.00,1970900.00,0.00,914.00
PNIN,07/29/2020,725.00,725.00,720.00,725.00,24700.00,0.00,16.00
PNLF,07/29/2020,179.00,182.00,179.00,181.00,18008100.00,-985209984.00,598.00
PNSE,07/29/2020,915.00,915.00,915.00,915.00,0.00,0.00,0.00
POLA,07/29/2020,52.00,53.00,51.00,53.00,25400.00,0.00,13.00
POLA-W,07/29/2020,24.00,45.00,24.00,24.00,2000.00,0.00,0.00
POLI,07/29/2020,1130.00,1135.00,1080.00,1080.00,9900.00,0.00,25.00
POLL,07/29/2020,4380.00,4450.00,4110.00,4110.00,14200.00,-36290000.00,65.00
POLU,07/29/2020,900.00,950.00,900.00,950.00,1700.00,0.00,7.00
POLY,07/29/2020,50.00,50.00,50.00,50.00,301000.00,0.00,8.00
POOL,07/29/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
PORT,07/29/2020,535.00,535.00,535.00,535.00,2000.00,0.00,6.00
POSA,07/29/2020,50.00,50.00,50.00,50.00,1900.00,0.00,4.00
POSA-W,07/29/2020,2.00,3.00,2.00,2.00,12294000.00,0.00,0.00
POWR,07/29/2020,595.00,730.00,590.00,655.00,102553800.00,-5260000256.00,10440.00
PPRE,07/29/2020,183.00,183.00,177.00,180.00,9346000.00,21160000.00,1629.00
PPRO,07/29/2020,50.00,50.00,50.00,50.00,8001500.00,0.00,314.00
PRAS,07/29/2020,105.00,130.00,105.00,124.00,62100.00,0.00,16.00
PRDA,07/29/2020,3070.00,3110.00,3070.00,3100.00,10200.00,28830000.00,15.00
PRIM,07/29/2020,278.00,282.00,264.00,274.00,6100.00,0.00,26.00
PRIM-W,07/29/2020,6.00,6.00,5.00,5.00,1191500.00,0.00,0.00
PSAB,07/29/2020,270.00,278.00,264.00,272.00,125568704.00,-818560000.00,5632.00
PSDN,07/29/2020,100.00,100.00,100.00,100.00,0.00,0.00,0.00
PSGO,07/29/2020,104.00,110.00,102.00,102.00,26400.00,0.00,21.00
PSKT,07/29/2020,50.00,50.00,50.00,50.00,200.00,0.00,2.00
PSSI,07/29/2020,167.00,172.00,165.00,172.00,4236500.00,-49880000.00,212.00
