Ticker,Date/Time,Open,High,Low,Close,Volume(Unit),Net Buy Sell Foreign,Freq
FITT,08/07/2020,66.00,67.00,66.00,67.00,2100.00,0.00,7.00
FOOD,08/07/2020,114.00,117.00,112.00,115.00,7663000.00,0.00,300.00
FMII,08/07/2020,745.00,745.00,745.00,745.00,0.00,0.00,0.00
FORU,08/07/2020,98.00,98.00,82.00,95.00,2700.00,0.00,7.00
FORZ,08/07/2020,50.00,50.00,50.00,50.00,100.00,0.00,1.00
FORZ-W,08/07/2020,20.00,20.00,20.00,20.00,0.00,0.00,0.00
FPNI,08/07/2020,89.00,90.00,88.00,88.00,1908200.00,-25210000.00,150.00
FREN,08/07/2020,147.00,150.00,140.00,143.00,167540496.00,-74100000.00,6441.00
FREN-W,08/07/2020,60.00,65.00,59.00,60.00,26486500.00,0.00,0.00
FUJI,08/07/2020,106.00,106.00,105.00,105.00,200.00,0.00,2.00
GAMA,08/07/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
GANDUM,08/06/2020,510.12,514.88,500.88,501.88,0.00,0.00,0.00
GAS ALAM,08/06/2020,2.22,2.28,2.14,2.16,0.00,0.00,0.00
GBPJPY,08/06/2020,138.55,139.24,138.45,138.71,0.00,0.00,0.00
GBPUSD,08/06/2020,1.31,1.32,1.31,1.31,0.00,0.00,0.00
GDST,08/07/2020,54.00,57.00,54.00,56.00,200000.00,0.00,29.00
GDYR,08/07/2020,1430.00,1430.00,1425.00,1425.00,500.00,0.00,5.00
GEMA,08/07/2020,372.00,372.00,372.00,372.00,0.00,0.00,0.00
GEMS,08/07/2020,2550.00,2550.00,2550.00,2550.00,0.00,0.00,0.00
GGRM,08/07/2020,51550.00,51650.00,50250.00,50475.00,1382400.00,-6209999872.00,3953.00
GGRP,08/07/2020,274.00,288.00,272.00,272.00,4100.00,0.00,12.00
GHON,08/07/2020,1405.00,1440.00,1350.00,1355.00,10400.00,0.00,12.00
GIAA,08/07/2020,270.00,280.00,260.00,260.00,227156096.00,-6009999872.00,16336.00
GJTL,08/07/2020,585.00,585.00,545.00,560.00,5973000.00,-275980000.00,1105.00
GLVA,08/07/2020,308.00,322.00,308.00,322.00,1500.00,0.00,5.00
GLOB,08/07/2020,160.00,160.00,131.00,132.00,53700.00,0.00,16.00
GMFI,08/07/2020,81.00,87.00,81.00,83.00,18336700.00,0.00,633.00
GMTD,08/07/2020,17975.00,17975.00,17975.00,17975.00,0.00,0.00,0.00
GOLD,08/07/2020,182.00,212.00,182.00,202.00,150600.00,0.00,74.00
GOLL,08/07/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
GOOD,08/07/2020,1335.00,1350.00,1325.00,1325.00,281800.00,-51600000.00,166.00
GPRA,08/07/2020,51.00,51.00,50.00,51.00,163900.00,2750000.00,17.00
GREN,08/07/2020,328.00,328.00,328.00,328.00,0.00,0.00,0.00
GSMF,08/07/2020,100.00,100.00,100.00,100.00,44000.00,0.00,11.00
GTBO,08/07/2020,75.00,75.00,75.00,75.00,0.00,0.00,0.00
GWSA,08/07/2020,103.00,103.00,99.00,99.00,20500.00,0.00,7.00
GZCO,08/07/2020,50.00,50.00,50.00,50.00,20300.00,0.00,13.00
HDFA,08/07/2020,163.00,163.00,143.00,143.00,6500.00,0.00,8.00
HADE,08/07/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
HDIT,08/07/2020,555.00,555.00,496.00,496.00,500.00,0.00,4.00
HDTX,08/07/2020,120.00,120.00,120.00,120.00,0.00,0.00,0.00
HEAL,08/07/2020,3140.00,3210.00,3140.00,3150.00,168000.00,-110560000.00,102.00
HELI,08/07/2020,210.00,210.00,200.00,208.00,8300.00,0.00,7.00
HELI-W,08/07/2020,9.00,9.00,8.00,9.00,668500.00,0.00,0.00
HERO,08/07/2020,880.00,880.00,840.00,840.00,4500.00,0.00,8.00
HEXA,08/07/2020,3480.00,3480.00,3440.00,3450.00,67100.00,-9670000.00,52.00
HKMU,08/07/2020,76.00,77.00,75.00,77.00,14652500.00,-1660000.00,861.00
HITS,08/07/2020,550.00,550.00,550.00,550.00,0.00,0.00,0.00
HMSP,08/07/2020,1680.00,1690.00,1645.00,1655.00,27177300.00,-7980000256.00,5000.00
HOKI,08/07/2020,640.00,650.00,635.00,640.00,5842400.00,-572760000.00,587.00
HOKI-W,08/07/2020,625.00,625.00,625.00,625.00,4500.00,0.00,0.00
HOME,08/07/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
HOTL,08/07/2020,50.00,50.00,50.00,50.00,6000.00,0.00,5.00
HRME,08/07/2020,52.00,54.00,51.00,52.00,10849300.00,28380000.00,525.00
HRTA,08/07/2020,240.00,248.00,234.00,246.00,815000.00,0.00,145.00
HRUM,08/07/2020,1315.00,1315.00,1285.00,1285.00,1654500.00,-870339968.00,281.00
IATA,08/07/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
IBFN,08/07/2020,290.00,290.00,270.00,270.00,5500.00,0.00,3.00
IBFN-W,08/07/2020,7.00,7.00,5.00,7.00,236000.00,0.00,0.00
IBST,08/07/2020,8200.00,8200.00,8200.00,8200.00,0.00,0.00,0.00
ICBP,08/07/2020,10325.00,10375.00,10075.00,10175.00,11490600.00,-32949999616.00,6661.00
ICON,08/07/2020,54.00,58.00,54.00,57.00,32100.00,0.00,19.00
IDPR,08/07/2020,179.00,179.00,168.00,168.00,109500.00,-11500000.00,103.00
IFII,08/07/2020,132.00,132.00,128.00,131.00,230000.00,0.00,87.00
IFSH,08/07/2020,412.00,430.00,410.00,410.00,1000.00,0.00,6.00
IGAR,08/07/2020,294.00,310.00,282.00,282.00,274600.00,0.00,66.00
IIKP,08/07/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
IKAI,08/07/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
IKAN,08/07/2020,715.00,725.00,665.00,680.00,18370400.00,25160000.00,3430.00
IKBI,08/07/2020,220.00,220.00,220.00,220.00,9300.00,0.00,6.00
IMJS,08/07/2020,252.00,252.00,234.00,238.00,860900.00,0.00,135.00
IMAS,08/07/2020,605.00,605.00,580.00,590.00,5664100.00,-10050000.00,690.00
IMPC,08/07/2020,1260.00,1270.00,1235.00,1235.00,681300.00,-126020000.00,98.00
INAF,08/07/2020,3190.00,3190.00,3190.00,3190.00,0.00,0.00,0.00
INAI,08/07/2020,346.00,346.00,332.00,346.00,700.00,0.00,3.00
INCF,08/07/2020,50.00,50.00,50.00,50.00,6300.00,0.00,3.00
INCI,08/07/2020,665.00,665.00,640.00,645.00,134200.00,0.00,120.00
INCO,08/07/2020,3690.00,3740.00,3610.00,3650.00,24748500.00,-7779999744.00,4042.00
INDF,08/07/2020,7025.00,7075.00,6850.00,6875.00,11677700.00,-26690000896.00,5740.00
INDO,08/07/2020,128.00,128.00,121.00,121.00,912900.00,0.00,141.00
INDR,08/07/2020,2270.00,2340.00,2270.00,2340.00,600.00,0.00,5.00
INDS,08/07/2020,2100.00,2100.00,2030.00,2030.00,18700.00,1870000.00,17.00
INDX,08/07/2020,58.00,59.00,55.00,59.00,9200.00,0.00,7.00
INDY,08/07/2020,1010.00,1035.00,990.00,990.00,19427600.00,-294900000.00,2760.00
INOV,08/07/2020,254.00,254.00,230.00,230.00,85700.00,0.00,25.00
INKP,08/07/2020,8600.00,8775.00,8325.00,8575.00,12414300.00,-11600000000.00,5827.00
INPC-W,08/07/2020,4.00,4.00,4.00,4.00,834000.00,0.00,0.00
INPC,08/07/2020,52.00,52.00,50.00,50.00,119400.00,0.00,57.00
INPP,08/07/2020,665.00,775.00,665.00,695.00,4300.00,0.00,16.00
INPS,08/07/2020,1585.00,1620.00,1530.00,1620.00,14100.00,-2520000.00,30.00
INRU,08/07/2020,765.00,765.00,765.00,765.00,0.00,0.00,0.00
INTA-W,08/07/2020,8.00,8.00,8.00,8.00,0.00,0.00,0.00
INTA,08/07/2020,260.00,280.00,260.00,270.00,8800.00,0.00,3.00
INTD,08/07/2020,159.00,159.00,150.00,150.00,200.00,0.00,2.00
INTP,08/07/2020,12150.00,12150.00,11800.00,11875.00,6785300.00,1140000000.00,3828.00
IOTUSD,08/06/2020,0.30,0.32,0.30,0.32,45770000.00,0.00,0.00
IPCC,08/07/2020,436.00,438.00,418.00,420.00,9962100.00,-42750000.00,1547.00
IPCM,08/07/2020,220.00,224.00,212.00,222.00,183200.00,466000.00,78.00
IPTV,08/07/2020,328.00,328.00,318.00,318.00,34119700.00,669729984.00,9638.00
IPOL,08/07/2020,71.00,94.00,71.00,92.00,9671000.00,0.00,1113.00
IRRA,08/07/2020,545.00,590.00,545.00,590.00,10831000.00,-51080000.00,1410.00
ISAT,08/07/2020,2400.00,2430.00,2330.00,2390.00,3955800.00,2350000128.00,1683.00
ISSP,08/07/2020,126.00,126.00,123.00,124.00,2093000.00,0.00,146.00
ITIC,08/07/2020,815.00,820.00,765.00,795.00,745800.00,-15010000.00,671.00
ITMA,08/07/2020,410.00,410.00,410.00,410.00,0.00,0.00,0.00
ITMG,08/07/2020,7950.00,8000.00,7800.00,7850.00,2027400.00,1550000000.00,2190.00
ITTG,08/07/2020,82.00,82.00,82.00,82.00,0.00,0.00,0.00
JAST,08/07/2020,70.00,78.00,69.00,73.00,19773900.00,15550000.00,1680.00
JAGUNG,08/06/2020,310.38,312.75,309.38,310.88,0.00,0.00,0.00
JAWA,08/07/2020,54.00,56.00,50.00,51.00,1100400.00,0.00,127.00
JAYA,08/07/2020,79.00,82.00,77.00,79.00,1033300.00,0.00,164.00
JAYA-W,08/07/2020,11.00,11.00,10.00,11.00,857500.00,0.00,0.00
JECC,08/07/2020,6350.00,6350.00,6325.00,6350.00,1300.00,0.00,10.00
JGLE,08/07/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
JIHD,08/07/2020,500.00,520.00,492.00,515.00,15900.00,0.00,10.00
JKON,08/07/2020,322.00,340.00,322.00,340.00,210000.00,-3400000.00,7.00
JKSW,08/07/2020,60.00,60.00,60.00,60.00,0.00,0.00,0.00
JMAS,08/07/2020,200.00,208.00,192.00,208.00,10100.00,0.00,13.00
JPFA,08/07/2020,1055.00,1070.00,1045.00,1045.00,9515600.00,175530000.00,2265.00
JPRS,08/07/2020,168.00,168.00,168.00,168.00,0.00,0.00,0.00
JRPT,08/07/2020,424.00,424.00,418.00,422.00,460200.00,-42400.00,110.00
JSKY,08/07/2020,78.00,80.00,77.00,79.00,1531500.00,-2570000.00,145.00
JSMR,08/07/2020,4120.00,4120.00,3970.00,4030.00,7705200.00,-17139999744.00,3486.00
JSPT,08/07/2020,995.00,995.00,995.00,995.00,400.00,0.00,1.00
JTPE,08/07/2020,750.00,755.00,750.00,755.00,145300.00,0.00,14.00
KAEF,08/07/2020,3180.00,3180.00,3180.00,3180.00,0.00,0.00,0.00
KARW,08/07/2020,50.00,50.00,50.00,50.00,500.00,0.00,1.00
KAYU,08/07/2020,50.00,51.00,50.00,50.00,246900.00,0.00,24.00
KBAG,08/07/2020,304.00,320.00,290.00,290.00,193900.00,-32880000.00,78.00
KBLI,08/07/2020,378.00,380.00,368.00,374.00,981500.00,0.00,227.00
KBLM,08/07/2020,194.00,198.00,194.00,196.00,195500.00,0.00,51.00
KBLV,08/07/2020,310.00,312.00,310.00,312.00,700.00,0.00,3.00
KBRI,08/07/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
KDSI,08/07/2020,785.00,785.00,720.00,720.00,99600.00,-67850000.00,25.00
KEEN,08/07/2020,332.00,338.00,332.00,338.00,3017700.00,-9960000.00,253.00
KEJU,08/07/2020,1015.00,1030.00,1015.00,1020.00,284400.00,0.00,92.00
KEDELAI,08/06/2020,879.88,886.00,878.25,880.25,0.00,0.00,0.00
KIAS,08/07/2020,50.00,50.00,50.00,50.00,500.00,0.00,1.00
KICI,08/07/2020,234.00,236.00,234.00,236.00,600.00,0.00,4.00
KINO,08/07/2020,3350.00,3350.00,3270.00,3290.00,151600.00,0.00,68.00
KIJA,08/07/2020,144.00,145.00,142.00,143.00,5758100.00,-654019968.00,99.00
KIOS,08/07/2020,173.00,174.00,163.00,165.00,11700.00,0.00,9.00
KIOS-W,08/07/2020,7.00,11.00,7.00,11.00,1000.00,0.00,0.00
KJEN,08/07/2020,1100.00,1100.00,1100.00,1100.00,0.00,0.00,0.00
KKGI,08/07/2020,190.00,198.00,189.00,194.00,23100.00,0.00,19.00
KLBF,08/07/2020,1600.00,1610.00,1575.00,1580.00,32217900.00,-9649999872.00,7789.00
KMTR,08/07/2020,318.00,318.00,304.00,318.00,15300.00,0.00,19.00
KOBX,08/07/2020,91.00,92.00,89.00,90.00,115600.00,0.00,28.00
KOIN,08/07/2020,100.00,100.00,100.00,100.00,0.00,0.00,0.00
KONI,08/07/2020,525.00,525.00,525.00,525.00,0.00,0.00,0.00
KOTA,08/07/2020,645.00,645.00,630.00,635.00,15665100.00,107650000.00,599.00
KOPI,08/07/2020,500.00,500.00,500.00,500.00,29400.00,0.00,5.00
KPAL,08/07/2020,54.00,58.00,54.00,56.00,873400.00,0.00,156.00
KPAL-W,06/03/2020,32.00,32.00,32.00,32.00,0.00,0.00,0.00
KPAS,08/07/2020,51.00,51.00,50.00,50.00,1184000.00,0.00,30.00
KPAS-W,08/07/2020,10.00,11.00,9.00,10.00,257500.00,0.00,0.00
KRAH,08/07/2020,448.00,448.00,448.00,448.00,4300.00,0.00,3.00
KPIG,08/07/2020,109.00,109.00,107.00,108.00,14624800.00,88670000.00,5785.00
KRAS,08/07/2020,378.00,392.00,372.00,376.00,105954200.00,-241690000.00,6023.00
KREN,08/07/2020,102.00,106.00,101.00,103.00,12931300.00,-105660000.00,1863.00
LAND,08/07/2020,199.00,212.00,191.00,202.00,99400.00,0.00,19.00
LAPD,08/07/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
LCGP,08/07/2020,114.00,114.00,114.00,114.00,0.00,0.00,0.00
LCKM,08/07/2020,372.00,374.00,372.00,374.00,9800.00,0.00,3.00
LEAD,08/07/2020,50.00,50.00,50.00,50.00,100.00,0.00,1.00
LIFE,08/07/2020,5450.00,5450.00,5450.00,5450.00,0.00,0.00,0.00
LINK,08/07/2020,1960.00,1975.00,1915.00,1925.00,1351400.00,-556680000.00,1298.00
LION,08/07/2020,300.00,306.00,286.00,288.00,85500.00,0.00,29.00
LMAS,08/07/2020,50.00,50.00,50.00,50.00,1500.00,0.00,3.00
LMPI,08/07/2020,81.00,83.00,81.00,83.00,700.00,0.00,3.00
LMSH,08/07/2020,246.00,246.00,246.00,246.00,0.00,0.00,0.00
LPCK,08/07/2020,790.00,810.00,780.00,785.00,185000.00,-89190000.00,118.00
LPGI,08/07/2020,3750.00,3780.00,3690.00,3700.00,97100.00,-326430016.00,62.00
LPIN,08/07/2020,216.00,230.00,212.00,214.00,104500.00,0.00,15.00
LPKR,08/07/2020,143.00,145.00,138.00,138.00,10371600.00,-353750016.00,788.00
LPLI,08/07/2020,76.00,76.00,76.00,76.00,0.00,0.00,0.00
LPPF,08/07/2020,1280.00,1295.00,1220.00,1230.00,33539000.00,-5560000000.00,4605.00
LPPS,08/07/2020,72.00,72.00,72.00,72.00,22900.00,0.00,8.00
LRNA,08/07/2020,146.00,146.00,146.00,146.00,0.00,0.00,0.00
LRNA-W,08/07/2020,11.00,11.00,11.00,11.00,0.00,0.00,0.00
LTCUSD,08/06/2020,58.86,60.63,57.70,59.04,11630000.00,0.00,0.00
LSIP,08/07/2020,990.00,1040.00,980.00,995.00,85714304.00,338860000.00,8150.00
LTLS,08/07/2020,440.00,442.00,434.00,442.00,27500.00,0.00,13.00
LUCK,08/07/2020,216.00,216.00,216.00,216.00,1004100.00,0.00,172.00
MABA,08/07/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
MAGP,08/07/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
MAIN,08/07/2020,595.00,600.00,580.00,585.00,4061000.00,-222760000.00,771.00
MAMI,08/07/2020,50.00,50.00,50.00,50.00,2800.00,0.00,4.00
MAMIP,08/07/2020,600.00,600.00,600.00,600.00,0.00,0.00,0.00
MAPA,08/07/2020,2090.00,2130.00,2060.00,2080.00,1176000.00,36570000.00,389.00
MAPB,08/07/2020,1330.00,1480.00,1310.00,1310.00,1100.00,0.00,9.00
MARI,08/07/2020,50.00,51.00,50.00,50.00,6442400.00,0.00,227.00
MAPI,08/07/2020,700.00,710.00,685.00,700.00,42980200.00,5209999872.00,3102.00
MARK,08/07/2020,875.00,900.00,875.00,890.00,6113400.00,191620000.00,992.00
MASA,08/07/2020,565.00,605.00,555.00,555.00,33900.00,0.00,11.00
MAYA,08/07/2020,6500.00,6500.00,6500.00,6500.00,0.00,0.00,0.00
MBAP,08/07/2020,1735.00,1770.00,1700.00,1750.00,369400.00,-1740000.00,146.00
MBSS,08/07/2020,420.00,420.00,400.00,412.00,1664200.00,0.00,270.00
MBTO,08/07/2020,75.00,76.00,70.00,70.00,223000.00,0.00,21.00
MCAS,08/07/2020,2300.00,2340.00,2280.00,2310.00,1727000.00,850990016.00,362.00
MCOR,08/07/2020,129.00,132.00,125.00,127.00,6744700.00,0.00,561.00
MDIA,08/07/2020,50.00,50.00,50.00,50.00,2100.00,0.00,2.00
MDKA,08/07/2020,2040.00,2120.00,2010.00,2050.00,140705296.00,45519998976.00,13891.00
MDKI,08/07/2020,152.00,153.00,147.00,153.00,27800.00,0.00,17.00
MDLN,08/07/2020,56.00,57.00,55.00,56.00,30947700.00,-355720000.00,590.00
MDRN,08/07/2020,50.00,50.00,50.00,50.00,1000.00,0.00,1.00
MEDC-W,08/07/2020,24.00,26.00,22.00,23.00,72942000.00,0.00,0.00
MEDC,08/07/2020,474.00,486.00,470.00,474.00,100464496.00,2000000000.00,6604.00
MEGA,08/07/2020,7200.00,7200.00,7200.00,7200.00,100.00,0.00,1.00
MERK,08/07/2020,3550.00,3600.00,3480.00,3500.00,653300.00,-1150000000.00,400.00
META,08/07/2020,109.00,111.00,107.00,110.00,342900.00,0.00,34.00
MFIN,08/07/2020,970.00,995.00,970.00,995.00,12700.00,0.00,17.00
MFMI,08/07/2020,520.00,520.00,520.00,520.00,4200.00,0.00,7.00
MGNA,08/07/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
MGRO,08/07/2020,800.00,830.00,795.00,815.00,4506800.00,0.00,511.00
MICE,08/07/2020,306.00,306.00,300.00,300.00,4700.00,0.00,5.00
MIDI,08/07/2020,1390.00,1390.00,1390.00,1390.00,300.00,0.00,1.00
MIKA,08/07/2020,2480.00,2490.00,2390.00,2440.00,25790200.00,-20829999104.00,1885.00
MINA,08/07/2020,50.00,50.00,50.00,50.00,3700.00,0.00,2.00
MINYAK KEDELAI,08/06/2020,31.57,31.89,31.46,31.66,0.00,0.00,0.00
MIRA,08/07/2020,50.00,50.00,50.00,50.00,100.00,0.00,1.00
MITI,08/07/2020,51.00,51.00,51.00,51.00,0.00,0.00,0.00
MKNT,08/07/2020,50.00,50.00,50.00,50.00,100.00,0.00,1.00
MKPI,08/07/2020,14625.00,14625.00,14625.00,14625.00,0.00,0.00,0.00
MLBI,08/07/2020,9625.00,9675.00,9625.00,9650.00,67600.00,-140480000.00,108.00
MLIA,08/07/2020,530.00,535.00,505.00,505.00,5447700.00,-41000000.00,214.00
MLPL,08/07/2020,51.00,51.00,50.00,50.00,1127700.00,0.00,33.00
MLPT,08/07/2020,565.00,585.00,560.00,570.00,183800.00,0.00,77.00
MMLP,08/07/2020,188.00,188.00,187.00,188.00,2200100.00,-321089984.00,56.00
MNCN,08/07/2020,885.00,900.00,870.00,890.00,87606800.00,-1210000000.00,9081.00
MOLI,08/07/2020,850.00,950.00,850.00,950.00,27700.00,0.00,14.00
MPMX,08/07/2020,484.00,484.00,476.00,482.00,684200.00,6100000.00,247.00
MPOW,08/07/2020,53.00,58.00,53.00,56.00,272800.00,0.00,79.00
MPRO,08/07/2020,875.00,875.00,875.00,875.00,0.00,0.00,0.00
MPPA,08/07/2020,111.00,112.00,108.00,110.00,597600.00,0.00,62.00
MRAT,08/07/2020,138.00,144.00,138.00,139.00,12600.00,0.00,14.00
MREI,08/07/2020,4400.00,4400.00,4400.00,4400.00,0.00,0.00,0.00
MSIN,08/07/2020,272.00,284.00,272.00,282.00,9483800.00,60570000.00,3617.00
MSKY,08/07/2020,1140.00,1140.00,1140.00,1140.00,100.00,-114000.00,1.00
MTDL,08/07/2020,1595.00,1600.00,1560.00,1570.00,1668000.00,-952790016.00,423.00
MTFN,08/07/2020,50.00,50.00,50.00,50.00,100.00,0.00,1.00
MTLA,08/07/2020,386.00,386.00,386.00,386.00,600.00,0.00,2.00
MTPS,08/07/2020,135.00,144.00,135.00,139.00,12500.00,0.00,15.00
MTPS-W,08/07/2020,1.00,1.00,1.00,1.00,0.00,0.00,0.00
MTRA,08/07/2020,244.00,244.00,244.00,244.00,0.00,0.00,0.00
MTSM,08/07/2020,202.00,202.00,202.00,202.00,0.00,0.00,0.00
MTWI,08/07/2020,50.00,51.00,50.00,51.00,200.00,0.00,2.00
MYOH,08/07/2020,1100.00,1125.00,1100.00,1115.00,75400.00,0.00,12.00
MYOR,08/07/2020,2280.00,2300.00,2240.00,2260.00,4208600.00,5089999872.00,859.00
MYRX,08/07/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
MYRXP,08/07/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
MYTX,08/07/2020,51.00,53.00,50.00,52.00,102800.00,0.00,14.00
NAGA,08/07/2020,236.00,236.00,236.00,236.00,0.00,0.00,0.00
NASA,08/07/2020,104.00,104.00,104.00,104.00,0.00,0.00,0.00
NASA-W,08/07/2020,79.00,79.00,79.00,79.00,0.00,0.00,0.00
NATO,08/07/2020,252.00,266.00,252.00,260.00,192500.00,30980000.00,72.00
NATO-W,08/07/2020,52.00,52.00,52.00,52.00,0.00,0.00,0.00
NELY,08/07/2020,132.00,132.00,132.00,132.00,2100.00,0.00,4.00
NFCX,08/07/2020,1840.00,1900.00,1830.00,1900.00,139800.00,0.00,44.00
NICK,08/07/2020,306.00,306.00,306.00,306.00,0.00,0.00,0.00
NICKEL,08/06/2020,14310.00,14647.50,14275.00,14450.00,0.00,0.00,0.00
NIKL,08/07/2020,905.00,945.00,890.00,900.00,13247600.00,175440000.00,2722.00
NIPS,08/07/2020,282.00,282.00,282.00,282.00,0.00,0.00,0.00
NIRO,08/07/2020,134.00,140.00,134.00,138.00,100400.00,-13800000.00,4.00
NISP,08/07/2020,705.00,720.00,700.00,705.00,532200.00,-334550016.00,39.00
NOBU,08/07/2020,675.00,675.00,675.00,675.00,800.00,0.00,4.00
NRCA,08/07/2020,318.00,318.00,312.00,314.00,81200.00,0.00,34.00
NUSA,08/07/2020,50.00,50.00,50.00,50.00,100.00,0.00,1.00
NUSA-W,08/07/2020,1.00,1.00,1.00,1.00,0.00,0.00,0.00
NZDUSD,08/06/2020,0.66,0.67,0.66,0.67,0.00,0.00,0.00
NZIA,08/07/2020,178.00,199.00,175.00,176.00,81300.00,0.00,47.00
OASA,08/07/2020,398.00,398.00,398.00,398.00,100.00,0.00,1.00
OCAP,08/07/2020,174.00,174.00,174.00,174.00,0.00,0.00,0.00
OKAS,08/07/2020,74.00,81.00,74.00,79.00,252100.00,0.00,57.00
OPMS,08/07/2020,128.00,152.00,128.00,151.00,30108800.00,0.00,2457.00
OMRE,08/07/2020,316.00,316.00,316.00,316.00,0.00,0.00,0.00
PADI,08/07/2020,50.00,50.00,50.00,50.00,75000.00,0.00,3.00
PALM,08/07/2020,264.00,272.00,252.00,260.00,267600.00,0.00,102.00
PAMG,08/07/2020,80.00,85.00,78.00,80.00,115072496.00,0.00,9082.00
PANI,08/07/2020,58.00,59.00,56.00,56.00,16800.00,0.00,10.00
PANR,08/07/2020,80.00,82.00,78.00,78.00,570600.00,0.00,133.00
PBID,08/07/2020,900.00,900.00,870.00,880.00,29000.00,-1220000.00,39.00
PANS,08/07/2020,815.00,825.00,810.00,820.00,127700.00,-22060000.00,85.00
PBSA,08/07/2020,670.00,670.00,670.00,670.00,600.00,0.00,2.00
PBRX,08/07/2020,250.00,250.00,244.00,246.00,31200.00,0.00,16.00
PCAR,08/07/2020,336.00,370.00,314.00,370.00,43100.00,0.00,14.00
PDES,08/07/2020,450.00,450.00,450.00,450.00,100.00,0.00,1.00
PEGE,08/07/2020,150.00,150.00,137.00,143.00,3700.00,0.00,7.00
PEHA,08/07/2020,1780.00,2050.00,1660.00,1910.00,17258300.00,154880000.00,9723.00
PERAK,08/06/2020,27.00,29.92,26.94,29.85,0.00,0.00,0.00
PGJO,08/07/2020,58.00,58.00,50.00,50.00,763400.00,0.00,86.00
PGAS,08/07/2020,1255.00,1255.00,1200.00,1210.00,95092896.00,-16440000512.00,8236.00
PGLI,08/07/2020,204.00,204.00,190.00,190.00,7200.00,0.00,7.00
PGUN,08/07/2020,372.00,374.00,370.00,372.00,3545100.00,0.00,144.00
PICO,08/07/2020,188.00,188.00,179.00,181.00,321400.00,0.00,98.00
PJAA,08/07/2020,535.00,540.00,525.00,540.00,64500.00,0.00,30.00
PKPK,08/07/2020,50.00,50.00,50.00,50.00,3100.00,0.00,19.00
PLAS,08/07/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
PLIN,08/07/2020,2420.00,2420.00,2400.00,2400.00,900.00,1920000.00,3.00
PMJS,08/07/2020,130.00,130.00,126.00,127.00,19800.00,0.00,8.00
PNBS,08/07/2020,50.00,50.00,50.00,50.00,107800.00,0.00,10.00
PNBN,08/07/2020,785.00,785.00,765.00,775.00,3845400.00,4540000.00,360.00
PNIN,08/07/2020,720.00,725.00,720.00,720.00,43400.00,-27560000.00,20.00
PNLF,08/07/2020,179.00,181.00,177.00,178.00,8727200.00,-79140000.00,587.00
POLA,08/07/2020,51.00,51.00,51.00,51.00,200.00,0.00,2.00
POLA-W,08/07/2020,7.00,7.00,7.00,7.00,0.00,0.00,0.00
PNSE,08/07/2020,900.00,900.00,900.00,900.00,100.00,0.00,1.00
POLI,08/07/2020,1245.00,1280.00,1165.00,1245.00,154700.00,0.00,220.00
POLL,08/07/2020,3830.00,4400.00,3660.00,3660.00,43500.00,-69220000.00,220.00
POLU,08/07/2020,1130.00,1130.00,860.00,1000.00,14400.00,0.00,27.00
POLY,08/07/2020,50.00,50.00,50.00,50.00,2500.00,0.00,1.00
POOL,08/07/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
PORT,08/07/2020,550.00,550.00,515.00,515.00,800.00,0.00,3.00
POSA,08/07/2020,50.00,50.00,50.00,50.00,3400.00,0.00,5.00
POSA-W,08/07/2020,2.00,3.00,2.00,2.00,52507500.00,0.00,0.00
PPGL,08/07/2020,199.00,208.00,199.00,199.00,15560200.00,0.00,1265.00
POWR,08/07/2020,640.00,655.00,630.00,635.00,13283700.00,-3089999872.00,1186.00
PPRE,08/07/2020,179.00,179.00,174.00,174.00,8888900.00,-97000000.00,1805.00
PPRO,08/07/2020,50.00,50.00,50.00,50.00,2186900.00,0.00,112.00
PRDA,08/07/2020,3010.00,3090.00,2990.00,3000.00,30300.00,-57450000.00,71.00
PRAS,08/07/2020,109.00,109.00,109.00,109.00,0.00,0.00,0.00
PRIM,08/07/2020,270.00,270.00,270.00,270.00,0.00,0.00,0.00
PRIM-W,08/07/2020,6.00,6.00,5.00,6.00,2500.00,0.00,0.00
PSAB,08/07/2020,286.00,294.00,272.00,276.00,154866304.00,-332449984.00,9021.00
PSGO,08/07/2020,118.00,120.00,110.00,112.00,100300.00,-199800.00,34.00
PSDN,08/07/2020,114.00,114.00,108.00,108.00,5900.00,0.00,10.00
PSKT,08/07/2020,50.00,50.00,50.00,50.00,900.00,0.00,2.00
